comp,post_bugs,size,complexity,prior_changes,change_churn,prior_bugs,total,minor,major,ownership,entropy,review_rate,review_churn_rate,voters,minor_voters,major_voters,voter_ownership,self_reviews,too_quick,little_discussion,median_revspeed,mean_revspeed,median_discussion,mean_discussion,minor_wrote_no_major_revd,minor_wrote_no_owner_revd,median_voterscore,mean_voterscore,actors,minor_actors,major_actors,actor_ownership,owner_more_author,median_maxexp,mean_maxexp,median_minexp,mean_minexp,subsystem,DataClass,TraditionBreaker,SchizophrenicClass,GodClass,GodModule,SchizophrenicModule,DataModule,FeatureEnvy,DataClumps,SiblingDuplication,InternalDuplication,ExternalDuplication,MessageChains
qtactiveqt.examples/activeqt/comapp,0,155,0.116129033,4,18,0,2,0,2,0.75,1,1,1,5,0,5,1,1,1,2,71.24530516,80.27018237,0.007042254,0.005434502,1,1,0,0,9,0,9,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/dotnet/wrapper/lib,0,72,0.125000001,4,108,0,2,0,2,0.75,1,1,1,5,0,5,1,1,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/hierarchy,0,86,0.104651164,4,54,0,2,0,2,0.75,1,1,1,5,0,5,1,1,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/menus,0,136,0.102941177,4,54,0,2,0,2,0.75,1,1,1,5,0,5,1,0,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/multiple,0,75,0.106666668,4,54,0,2,0,2,0.75,1,1,1,5,0,5,1,0,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/opengl,0,199,0.080402011,4,90,0,2,0,2,0.75,1,1,1,5,0,5,1,0,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/qutlook,0,216,0.143518519,5,58,1,3,0,3,0.6,1,1,1,6,0,6,1,1,2,3,18.33568075,66.04947923,0.007042254,0.054347602,1,1,0,0,10,0,10,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/simple,0,70,0.114285716,4,18,0,2,0,2,0.75,1,1,1,5,0,5,1,0,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/webbrowser,0,120,0.158333334,4,36,0,2,0,2,0.75,1,1,1,5,0,5,1,1,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.examples/activeqt/wrapper,0,100,0.270000001,4,18,0,2,0,2,0.75,1,1,1,5,0,5,1,1,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,8,0,8,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.src/activeqt/container,1,6293,0.218655649,38,1709,7,17,9,8,0.184210526,0.981582126,1,1,20,12,8,1,7,7,8,315.265275,3594.639383,0.045,0.148547116,5,9,0.052631579,0.067583732,31,17,14,1,0,1,1,1,1,qtactiveqt,5,0,1,2,0,0,0,1,3,0,1,0,0
qtactiveqt.src/activeqt/control,2,4819,0.224320398,27,551,5,16,11,5,0.259259259,0.948512645,1,1,20,11,9,1,4,4,8,177.629108,2342.619553,0.055555556,0.172820432,10,12,0.037037037,0.062579821,33,16,17,1,0,1,1,1,1,qtactiveqt,2,0,0,1,1,0,1,1,2,1,3,1,0
qtactiveqt.src/activeqt/doc/snippets,0,325,0.261538462,2,883,0,2,0,2,0.5,1,1,1,4,0,4,1,0,1,0,62.48841065,62.48841065,0.008303555,0.008303555,0,0,0,0,12,0,12,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.src/activeqt/shared,1,1258,0.247217806,15,753,4,11,0,11,0.2,0.986735096,1,1,13,0,13,1,3,3,4,122.3333333,3488.492517,0.01754386,0.062157804,0,0,0.033333333,0.045833333,26,12,14,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.src/tools/idc,0,264,0.238636364,4,54,0,2,0,2,0.75,1,1,1,5,0,5,1,1,1,2,71.24530516,80.27018237,0.007042254,0.005434502,1,1,0,0,9,0,9,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.tools/dumpcpp,0,1360,0.190441177,16,847,4,9,0,9,0.1875,1,1,1,10,0,10,1,5,2,5,303.3922912,12525.4466,0.023532669,0.073559064,0,0,0.125,0.108552632,13,2,11,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtactiveqt.tools/dumpdoc,0,91,0.186813188,4,54,0,2,0,2,0.75,1,1,1,5,0,5,1,1,1,2,71.24530516,80.27018237,0.007042254,0.005434502,0,0,0,0,10,0,10,1,0,1,1,1,1,qtactiveqt,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.doc/src/snippets/code,1,152,0.032894737,39,24051,0,20,12,8,0.307692308,0.989469554,1,1,31,23,10,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,22,26,0,0.029246795,51,35,16,0.96969697,0,1,0.977582498,0.96969697,0.908733961,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.doc/src/snippets/pointer,0,9,0.222222231,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.doc/src/snippets/quiloader,0,30,0.133333336,4,36,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.doc/src/snippets/qx11embedcontainer,0,18,0.111111116,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.doc/src/snippets/qx11embedwidget,0,13,0.15384616,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/dbus/chat,0,121,0.132231406,1,244,0,1,0,1,1,1,1,1,2,0,2,1,0,0,0,63.75819672,63.75819672,0.004098361,0.004098361,0,0,0,0,8,0,8,1,0,1,1,0.833333333,0.833333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/dbus/complexpingpong,0,122,0.196721312,5,96,0,3,0,3,0.6,1,1,1,6,0,6,1,3,4,2,2.929594464,1637.347667,0.000149432,0.025090892,0,0,0,0,13,0,13,1,0,1,1,0.666666667,0.744047619,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/dbus/listnames,0,38,0.157894739,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/dbus/pingpong,0,53,0.169811322,5,74,0,3,0,3,0.6,1,1,1,6,0,6,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,13,0,13,1,0,1,1,0.666666667,0.744047619,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/dbus/remotecontrolledcar/car,0,115,0.113043479,7,286,0,4,0,4,0.428571429,0.985042092,1,1,10,0,10,1,2,4,2,5.757022751,1375.243426,0.000150474,0.030168336,0,0,0,0.040816327,14,0,14,1,0,1,1,0.666666667,0.773809524,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/dbus/remotecontrolledcar/controller,0,55,0.145454547,7,275,1,4,0,4,0.428571429,1,1,1,7,0,7,1,3,4,2,5.757022751,3504.425139,0.000150474,0.062575743,0,0,0,0.040816327,11,0,11,1,0,1,1,0.666666667,0.791666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/embedded/digiflip,0,295,0.13220339,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,2,2,0,0,11,0,11,1,0,1,1,0.666666667,0.70952381,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/embedded/flickable,0,376,0.186170213,4,162,0,2,0,2,0.75,1,1,1,4,0,4,1,0,4,1,1.542347737,2.924167408,0.0001489,0.000113615,2,2,0,0,11,0,11,1,0,1,1,0.666666667,0.70952381,qtbase,1,0,0,0,0,0,0,1,0,0,0,0,0
qtbase.examples/embedded/flightinfo,0,270,0.15925926,5,70,1,3,0,3,0.6,1,1,1,6,0,6,1,2,4,1,2.929594464,13.29558393,0.000149432,0.012590892,2,2,0,0,14,0,14,1,0,1,1,0.666666667,0.745833333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/embedded/lightmaps,0,491,0.142566192,6,387,1,4,0,4,0.5,0.988662079,1,1,6,0,6,1,1,4,1,5.757022751,37.87074123,0.000150474,0.060533259,2,2,0,0,16,0,16,1,0,1,1,0.8,0.809469697,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/embedded/raycasting,0,265,0.188679246,5,58,0,3,0,3,0.6,1,1,1,4,0,4,1,3,4,1,2.929594464,186.1272969,0.000149432,0.007498299,2,2,0,0,12,0,12,1,0,1,1,0.666666667,0.745833333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/embedded/styleexample,0,70,0.157142858,4,164,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,13,0,13,1,0,1,1,0.666666667,0.779166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/gestures/imagegestures,0,257,0.171206226,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/gui/analogclock,0,71,0.112676058,3,174,0,3,0,3,0.333333333,1,1,1,5,0,5,1,1,1,0,119.250216,172.5178459,0.002232143,0.001564763,0,0,0,0,10,0,10,1,0,1,1,0.9375,0.841666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/gui/openglwindow,0,200,0.125,2,467,0,2,0,2,0.5,1,1,1,4,0,4,1,0,1,0,300.960085,300.960085,0.001162665,0.001162665,0,0,0,0,9,0,9,1,0,1,1,0.833333333,0.833333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/gui/rasterwindow,0,77,0.16883117,3,285,0,2,0,2,0.666666667,0.991135617,1,1,4,0,4,1,1,1,0,398.2757985,2829.367774,0.002457002,0.167487382,0,0,0,0,8,0,8,1,0,1,1,0.833333333,0.833333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/ipc/localfortuneclient,0,124,0.112903227,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/ipc/localfortuneserver,0,78,0.03846154,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/ipc/sharedmemory,0,82,0.121951221,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.701388889,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/bearermonitor,0,413,0.186440678,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/blockingfortuneclient,0,211,0.113744076,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/broadcastreceiver,0,56,0.089285716,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,0,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/broadcastsender,0,66,0.075757577,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/dnslookup,0,96,0.197916668,4,240,0,4,0,4,0.25,0.975614963,1,1,10,0,10,1,1,1,0,123.1367731,1079.813735,0.00588031,0.008893822,0,0,0.125,0.125,12,0,12,1,0,1,1,0.978152056,0.905742695,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/download,0,108,0.157407408,7,25,0,4,0,4,0.428571429,1,1,1,7,0,7,1,0,4,1,8.584451039,6687.598061,0.000151515,0.119608573,0,0,0,0,13,0,13,1,0,1,1,0.666666667,0.78999256,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/downloadmanager,0,196,0.137755102,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/fortuneclient,0,193,0.129533679,7,106,1,5,0,5,0.428571429,0.98123803,1,1,8,0,8,1,1,4,1,8.584451039,302.8066671,0.000151515,0.025229336,1,1,0,0,15,0,15,1,0,1,1,0.666666667,0.789351852,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/fortuneserver,0,124,0.10483871,6,60,1,4,0,4,0.5,0.980743206,1,1,8,0,8,1,1,4,1,5.757022751,305.4911116,0.000150474,0.025811037,1,1,0,0,14,0,14,1,0,1,1,0.666666667,0.763020833,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/googlesuggest,0,199,0.165829146,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/http,0,222,0.117117118,6,66,0,4,0,4,0.5,0.982339403,1,1,6,0,6,1,2,5,1,5.757022751,13.91370998,0.000150474,0.042321114,1,1,0,0,16,0,16,1,0,1,1,0.666666667,0.780919312,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/loopback,0,152,0.092105264,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/multicastreceiver,0,57,0.0877193,6,58,1,4,0,4,0.5,1,1,1,8,0,8,1,1,4,1,5.757022751,760.0289904,0.000150474,0.028484834,0,0,0,0,14,0,14,1,0,1,1,0.666666667,0.761904762,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/multicastsender,0,84,0.071428573,5,56,1,3,0,3,0.6,1,1,1,7,0,7,1,2,4,1,2.929594464,358.1393339,0.000149432,0.025090892,0,0,0,0,12,0,12,1,0,1,1,0.666666667,0.722222222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/network-chat,0,632,0.167721519,6,206,0,4,0,4,0.5,0.992220828,1,1,9,0,9,1,2,4,1,5.757022751,70.15287631,0.000150474,0.009879665,1,1,0,0,15,0,15,1,0,1,1,0.666666667,0.755208333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/securesocketclient,0,243,0.127572017,5,118,0,3,0,3,0.6,0.986244498,1,1,4,0,4,1,4,4,1,2.929594464,816.9301077,0.000149432,0.004852797,2,2,0,0,15,0,15,1,0,1,1,0.666666667,0.782407407,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/threadedfortuneserver,0,123,0.097560976,5,130,0,3,0,3,0.6,1,1,1,8,0,8,1,3,4,1,2.929594464,75.73345157,0.000149432,0.005973245,1,1,0,0,14,0,14,1,0,1,1,0.666666667,0.729166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/network/torrent,4,3774,0.175145734,12,494,2,9,0,9,0.25,0.991166825,1,1,16,0,17,1,3,4,2,115.3035354,220.7571389,0.019807923,0.082840437,0,0,0,0.032051282,29,0,29,0.9375,0,1,0.94921875,0.90625,0.801302083,qtbase,10,0,1,2,0,0,0,1,0,0,0,0,0
qtbase.examples/opengl/2dpainting,0,150,0.073333334,4,162,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,10,0,10,1,0,1,1,0.666666667,0.703703704,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/cube,1,202,0.108910892,7,98,1,5,0,5,0.428571429,0.98558453,1,1,14,0,14,1,1,4,1,8.584451039,120.0498747,0.000151515,0.108290031,5,5,0,0,29,0,29,0.888888889,0,1,0.87654321,0.888888889,0.746141975,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/framebufferobject2,0,195,0.087179488,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/grabber,0,417,0.115107914,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,16,0,16,1,0,1,1,0.666666667,0.762152778,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/hellogl,0,209,0.124401914,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/hellogl_es,0,243,0.061728395,5,56,0,3,0,3,0.6,1,1,1,5,0,5,1,2,4,1,2.929594464,153.9626157,0.000149432,0.002196155,1,2,0,0.028571429,11,0,11,1,0,1,1,0.666666667,0.788159014,qtbase,0,0,0,0,0,0,0,0,1,0,0,1,0
qtbase.examples/opengl/hellogl_es2,2,539,0.074211503,4,126,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,2,2,0,0,16,0,16,1,0,1,1,0.666666667,0.770061728,qtbase,0,0,0,0,0,0,0,0,1,0,0,1,0
qtbase.examples/opengl/hellowindow,1,349,0.083094556,11,129,1,9,0,9,0.272727273,1,1,1,21,0,21,1,0,6,1,12.9848854,353.6774696,0.002232143,0.061861097,0,1,0,0.041322314,32,14,18,1,0,1,1,0.97826087,0.914817912,qtbase,0,0,0,0,0,0,0,0,1,0,0,1,0
qtbase.examples/opengl/overpainting,0,291,0.140893471,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,18,0,18,1,0,1,1,0.666666667,0.762152778,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/paintedwindow,0,177,0.129943503,8,147,1,6,0,6,0.375,0.960110555,1,1,10,0,10,1,1,4,1,22.67029569,45.66947547,0.001191829,0.06420818,1,1,0,0.016666667,20,0,20,1,0,1,1,0.96807757,0.888433254,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/pbuffers,0,521,0.138195778,7,120,0,5,0,5,0.428571429,0.98706188,1,1,12,0,12,1,2,5,1,5.346807623,132.2220593,0.000151515,0.002578218,0,0,0,0.040816327,16,0,16,1,0,1,1,0.666666667,0.780603334,qtbase,0,0,0,0,0,0,0,1,0,0,0,0,0
qtbase.examples/opengl/pbuffers2,0,267,0.112359551,5,62,0,3,0,3,0.6,0.987312904,1,1,5,0,5,1,3,4,1,2.929594464,116.8570318,0.000149432,0.001529741,0,0,0,0,10,0,10,1,0,1,1,0.666666667,0.719883787,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/samplebuffers,0,137,0.080291971,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/shared,0,274,0.145985402,6,58,0,4,0,4,0.5,1,1,1,11,0,11,1,2,5,1,4.138201043,58.82765437,0.000150474,0.00180888,0,0,0,0.027777778,17,0,17,1,0,1,1,0.666666667,0.768468272,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/opengl/textures,1,194,0.134020619,5,92,0,3,0,3,0.6,0.984609485,1,1,9,0,9,1,0,4,1,2.929594464,69.52382372,0.000149432,0.002131708,0,0,0,0.04,14,0,14,1,0,1,1,0.666666667,0.75297619,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qmake/precompile,0,40,0.125000002,4,126,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qmake/tutorial,0,19,0.105263163,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,0,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qpa/windows,0,181,0.127071824,9,113,1,7,0,7,0.333333333,0.979098772,1,1,10,0,10,1,3,5,1,8.584451039,377.3570243,0.002232143,0.036358206,0,0,0.055555556,0.055555556,16,0,16,1,0,1,1,0.9375,0.856348598,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qtconcurrent/imagescaling,0,102,0.107843138,5,56,0,3,0,3,0.6,1,1,1,5,0,5,1,2,5,1,0.867800195,2.512893965,0.000148368,0.000107163,2,2,0,0.028571429,14,0,14,1,0,1,1,0.666666667,0.749727669,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qtconcurrent/map,0,15,0.200000005,5,22,0,3,0,3,0.6,1,1,1,4,0,4,1,2,4,1,2.929594464,486.3821911,0.000149432,0.050090892,1,1,0,0,11,0,11,1,0,1,1,0.666666667,0.738095238,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qtconcurrent/progressdialog,0,28,0.142857146,5,19,0,3,0,3,0.6,1,1,1,5,0,5,1,1,5,1,0.867800195,2.512893965,0.000148368,0.000107163,1,1,0,0.033333333,13,0,13,1,0,1,1,0.666666667,0.718443627,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qtconcurrent/runfunction,0,13,0.15384616,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/qtconcurrent/wordcount,0,75,0.106666668,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql,0,54,0.037037039,4,18,0,2,0,2,0.75,1,1,1,4,0,4,1,3,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.722222222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/books,0,220,0.15,4,326,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.688888889,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/cachedtable,0,70,0.085714287,5,56,0,3,0,3,0.6,0.981469314,1,1,9,0,9,1,3,4,1,2.929594464,69.52382372,0.000149432,0.002131708,1,1,0,0.033333333,14,0,14,1,0,1,1,0.666666667,0.729166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/drilldown,0,301,0.122923588,7,142,0,4,0,4,0.428571429,0.954292751,1,1,8,0,8,1,2,4,1,8.584451039,51.25065244,0.000151515,0.079764562,1,1,0.071428571,0.107142857,15,0,15,1,0,1,1,0.75,0.792380952,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/masterdetail,1,602,0.101328904,6,112,0,4,0,4,0.5,1,1,1,6,0,6,1,3,4,2,5.757022751,955.9039904,0.000150474,0.16674241,1,1,0,0,15,0,15,1,0,1,1,0.666666667,0.778133903,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/querymodel,0,121,0.157024794,4,90,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,1,1,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
